is_deleted;account_id;balance_date;closing_available_balance;closing_balance;closing_balance_national;credit_turn_over;credit_turn_over_national;currency;debet_turn_over;debet_turn_over_national;opening_balance;opening_balance_national;rate
0;KZ75125KZT2069100100;2016-02-09;194;194;194;null;null;KZT;33;33;227;227;1
0;KZ75125KZT2069100100;2016-02-10;175;175;175;null;null;KZT;19;19;194;194;1
0;KZ75125KZT2069100100;2016-02-11;147;147;147;null;null;KZT;28;28;175;175;1
0;KZ75125KZT2069100100;2016-02-12;128;128;128;null;null;KZT;19;19;147;147;1
0;KZ75125KZT2069100100;2016-02-13;124;124;124;null;null;KZT;4;4;128;128;1
0;KZ75125KZT2069100100;2016-02-14;195;195;195;71;71;KZT;null;null;124;124;1
0;KZ75125KZT2069100100;2016-02-15;101;101;101;null;null;KZT;94;94;195;195;1
0;KZ75125KZT2069100100;2016-02-16;105;105;105;4;4;KZT;null;null;101;101;1
0;KZ75125KZT2069100100;2016-02-17;97;97;97;null;null;KZT;8;8;105;105;1
0;KZ75125KZT2069100100;2016-02-18;2;2;2;null;null;KZT;95;95;97;97;1
0;KZ75125KZT2069100100;2016-02-19;-76;-76;-76;null;null;KZT;78;78;2;2;1
0;KZ75125KZT2069100100;2016-02-20;-47;-47;-47;29;29;KZT;null;null;-76;-76;1
0;KZ75125KZT2069100100;2016-02-21;-25;-25;-25;22;22;KZT;null;null;-47;-47;1
0;KZ75125KZT2069100100;2016-02-22;-78;-78;-78;null;null;KZT;53;53;-25;-25;1
0;KZ75125KZT2069100100;2016-02-23;-28;-28;-28;50;50;KZT;null;null;-78;-78;1
0;KZ75125KZT2069100100;2016-02-24;-28;-28;-28;null;null;KZT;0;0;-28;-28;1
0;KZ75125KZT2069100100;2016-02-25;-18;-18;-18;10;10;KZT;null;null;-28;-28;1
0;KZ75125KZT2069100100;2016-02-26;8;8;8;26;26;KZT;null;null;-18;-18;1
0;KZ75125KZT2069100100;2016-02-27;104;104;104;96;96;KZT;null;null;8;8;1
0;KZ75125KZT2069100100;2016-02-28;162;162;162;58;58;KZT;null;null;104;104;1
0;KZ75125KZT2069100100;2016-02-29;188;188;188;26;26;KZT;null;null;162;162;1
0;KZ75125KZT2069100100;2016-03-01;283;283;283;95;95;KZT;null;null;188;188;1
0;KZ75125KZT2069100100;2016-03-02;290;290;290;7;7;KZT;null;null;283;283;1
0;KZ75125KZT2069100100;2016-03-03;353;353;353;63;63;KZT;null;null;290;290;1
0;KZ75125KZT2069100100;2016-03-04;273;273;273;null;null;KZT;80;80;353;353;1
0;KZ75125KZT2069100100;2016-03-05;296;296;296;23;23;KZT;null;null;273;273;1
0;KZ75125KZT2069100100;2016-03-06;388;388;388;92;92;KZT;null;null;296;296;1
0;KZ75125KZT2069100100;2016-03-07;310;310;310;null;null;KZT;78;78;388;388;1
0;KZ75125KZT2069100100;2016-03-08;333;333;333;23;23;KZT;null;null;310;310;1
0;KZ75125KZT2069100100;2016-03-09;255;255;255;null;null;KZT;78;78;333;333;1
0;KZ75125KZT2069100100;2016-03-10;344;344;344;89;89;KZT;null;null;255;255;1
0;KZ75125KZT2069100100;2016-03-11;394;394;394;50;50;KZT;null;null;344;344;1
0;KZ75125KZT2069100100;2016-03-12;492;492;492;98;98;KZT;null;null;394;394;1
0;KZ75125KZT2069100100;2016-03-13;481;481;481;null;null;KZT;11;11;492;492;1
0;KZ75125KZT2069100100;2016-03-14;479;479;479;null;null;KZT;2;2;481;481;1
0;KZ75125KZT2069100100;2016-03-15;441;441;441;null;null;KZT;38;38;479;479;1
0;KZ75125KZT2069100100;2016-03-16;374;374;374;null;null;KZT;67;67;441;441;1
0;KZ75125KZT2069100100;2016-03-17;437;437;437;63;63;KZT;null;null;374;374;1
0;KZ75125KZT2069100100;2016-03-18;534;534;534;97;97;KZT;null;null;437;437;1
0;KZ75125KZT2069100100;2016-03-19;467;467;467;null;null;KZT;67;67;534;534;1
0;KZ75125KZT2069100100;2016-03-20;464;464;464;null;null;KZT;3;3;467;467;1
0;KZ75125KZT2069100100;2016-03-21;476;476;476;12;12;KZT;null;null;464;464;1
0;KZ75125KZT2069100100;2016-03-22;508;508;508;32;32;KZT;null;null;476;476;1
0;KZ75125KZT2069100100;2016-03-23;587;587;587;79;79;KZT;null;null;508;508;1
0;KZ75125KZT2069100100;2016-03-24;570;570;570;null;null;KZT;17;17;587;587;1
0;KZ75125KZT2069100100;2016-03-25;510;510;510;null;null;KZT;60;60;570;570;1
0;KZ75125KZT2069100100;2016-03-26;418;418;418;null;null;KZT;92;92;510;510;1
0;KZ75125KZT2069100100;2016-03-27;416;416;416;null;null;KZT;2;2;418;418;1
0;KZ75125KZT2069100100;2016-03-28;400;400;400;null;null;KZT;16;16;416;416;1
0;KZ75125KZT2069100100;2016-03-29;427;427;427;27;27;KZT;null;null;400;400;1
0;KZ75125KZT2069100100;2016-03-30;419;419;419;null;null;KZT;8;8;427;427;1
0;KZ75125KZT2069100100;2016-03-31;335;335;335;null;null;KZT;84;84;419;419;1
0;KZ75125KZT2069100100;2016-04-01;400;400;400;65;65;KZT;null;null;335;335;1
0;KZ75125KZT2069100100;2016-04-02;315;315;315;null;null;KZT;85;85;400;400;1
0;KZ75125KZT2069100100;2016-04-03;327;327;327;12;12;KZT;null;null;315;315;1
0;KZ75125KZT2069100100;2016-04-04;380;380;380;53;53;KZT;null;null;327;327;1
0;KZ75125KZT2069100100;2016-04-05;467;467;467;87;87;KZT;null;null;380;380;1
0;KZ75125KZT2069100100;2016-04-06;470;470;470;3;3;KZT;null;null;467;467;1
0;KZ75125KZT2069100100;2016-04-07;535;535;535;65;65;KZT;null;null;470;470;1
0;KZ75125KZT2069100100;2016-04-08;630;630;630;95;95;KZT;null;null;535;535;1
0;KZ75125KZT2069100100;2016-04-09;598;598;598;null;null;KZT;32;32;630;630;1
0;KZ75125KZT2069100100;2016-04-10;683;683;683;85;85;KZT;null;null;598;598;1
0;KZ75125KZT2069100100;2016-04-11;601;601;601;null;null;KZT;82;82;683;683;1
0;KZ75125KZT2069100100;2016-04-12;507;507;507;null;null;KZT;94;94;601;601;1
0;KZ75125KZT2069100100;2016-04-13;574;574;574;67;67;KZT;null;null;507;507;1
0;KZ75125KZT2069100100;2016-04-14;547;547;547;null;null;KZT;27;27;574;574;1
0;KZ75125KZT2069100100;2016-04-15;594;594;594;47;47;KZT;null;null;547;547;1
0;KZ75125KZT2069100100;2016-04-16;498;498;498;null;null;KZT;96;96;594;594;1
0;KZ75125KZT2069100100;2016-04-17;565;565;565;67;67;KZT;null;null;498;498;1
0;KZ75125KZT2069100100;2016-04-18;475;475;475;null;null;KZT;90;90;565;565;1
0;KZ75125KZT2069100100;2016-04-19;412;412;412;null;null;KZT;63;63;475;475;1
0;KZ75125KZT2069100100;2016-04-20;395;395;395;null;null;KZT;17;17;412;412;1
0;KZ75125KZT2069100100;2016-04-21;342;342;342;null;null;KZT;53;53;395;395;1
0;KZ75125KZT2069100100;2016-04-22;434;434;434;92;92;KZT;null;null;342;342;1
0;KZ75125KZT2069100100;2016-04-23;448;448;448;14;14;KZT;null;null;434;434;1
0;KZ75125KZT2069100100;2016-04-24;460;460;460;12;12;KZT;null;null;448;448;1
0;KZ75125KZT2069100100;2016-04-25;401;401;401;null;null;KZT;59;59;460;460;1
0;KZ75125KZT2069100100;2016-04-26;389;389;389;null;null;KZT;12;12;401;401;1
0;KZ75125KZT2069100100;2016-04-27;380;380;380;null;null;KZT;9;9;389;389;1
0;KZ75125KZT2069100100;2016-04-28;475;475;475;95;95;KZT;null;null;380;380;1
0;KZ75125KZT2069100100;2016-04-29;429;429;429;null;null;KZT;46;46;475;475;1
0;KZ75125KZT2069100100;2016-04-30;359;359;359;null;null;KZT;70;70;429;429;1
0;KZ75125KZT2069100100;2016-05-01;361;361;361;2;2;KZT;null;null;359;359;1
0;KZ75125KZT2069100100;2016-05-02;325;325;325;null;null;KZT;36;36;361;361;1
0;KZ75125KZT2069100100;2016-05-03;263;263;263;null;null;KZT;62;62;325;325;1
0;KZ75125KZT2069100100;2016-05-04;189;189;189;null;null;KZT;74;74;263;263;1
0;KZ75125KZT2069100100;2016-05-05;234;234;234;45;45;KZT;null;null;189;189;1
0;KZ75125KZT2069100100;2016-05-06;146;146;146;null;null;KZT;88;88;234;234;1
0;KZ75125KZT2069100100;2016-05-07;227;227;227;81;81;KZT;null;null;146;146;1
0;KZ75125KZT2069100100;2016-05-08;275;275;275;48;48;KZT;null;null;227;227;1
0;KZ75125KZT2069100100;2016-05-09;315;315;315;40;40;KZT;null;null;275;275;1
0;KZ75125KZT2069100100;2016-05-10;221;221;221;null;null;KZT;94;94;315;315;1
0;KZ75125KZT2069100100;2016-05-11;317;317;317;96;96;KZT;null;null;221;221;1
0;KZ75125KZT2069100100;2016-05-12;396;396;396;79;79;KZT;null;null;317;317;1
0;KZ75125KZT2069100100;2016-05-13;495;495;495;99;99;KZT;null;null;396;396;1
0;KZ75125KZT2069100100;2016-05-14;505;505;505;10;10;KZT;null;null;495;495;1
0;KZ75125KZT2069100100;2016-05-15;447;447;447;null;null;KZT;58;58;505;505;1
0;KZ75125KZT2069100100;2016-05-16;468;468;468;21;21;KZT;null;null;447;447;1
0;KZ75125KZT2069100100;2016-05-17;442;442;442;null;null;KZT;26;26;468;468;1
0;KZ75125KZT2069100100;2016-05-18;426;426;426;null;null;KZT;16;16;442;442;1
0;KZ75125KZT2069100100;2016-05-19;382;382;382;null;null;KZT;44;44;426;426;1
0;KZ75125KZT2069100100;2016-05-20;395;395;395;13;13;KZT;null;null;382;382;1
0;KZ75125KZT2069100100;2016-05-21;457;457;457;62;62;KZT;null;null;395;395;1
0;KZ75125KZT2069100100;2016-05-22;472;472;472;15;15;KZT;null;null;457;457;1
0;KZ75125KZT2069100100;2016-05-23;464;464;464;null;null;KZT;8;8;472;472;1
0;KZ75125KZT2069100100;2016-05-24;475;475;475;11;11;KZT;null;null;464;464;1
0;KZ75125KZT2069100100;2016-05-25;419;419;419;null;null;KZT;56;56;475;475;1
0;KZ75125KZT2069100100;2016-05-26;429;429;429;10;10;KZT;null;null;419;419;1
0;KZ75125KZT2069100100;2016-05-27;332;332;332;null;null;KZT;97;97;429;429;1
0;KZ75125KZT2069100100;2016-05-28;304;304;304;null;null;KZT;28;28;332;332;1
0;KZ75125KZT2069100100;2016-05-29;225;225;225;null;null;KZT;79;79;304;304;1
0;KZ75125KZT2069100100;2016-05-30;191;191;191;null;null;KZT;34;34;225;225;1
0;KZ75125KZT2069100100;2016-05-31;131;131;131;null;null;KZT;60;60;191;191;1
0;KZ75125KZT2069100100;2016-06-01;98;98;98;null;null;KZT;33;33;131;131;1
0;KZ75125KZT2069100100;2016-06-02;153;153;153;55;55;KZT;null;null;98;98;1
0;KZ75125KZT2069100100;2016-06-03;238;238;238;85;85;KZT;null;null;153;153;1
0;KZ75125KZT2069100100;2016-06-04;201;201;201;null;null;KZT;37;37;238;238;1
0;KZ75125KZT2069100100;2016-06-05;106;106;106;null;null;KZT;95;95;201;201;1
0;KZ75125KZT2069100100;2016-06-06;145;145;145;39;39;KZT;null;null;106;106;1
0;KZ75125KZT2069100100;2016-06-07;65;65;65;null;null;KZT;80;80;145;145;1
0;KZ75125KZT2069100100;2016-06-08;152;152;152;87;87;KZT;null;null;65;65;1
0;KZ75125KZT2069100100;2016-06-09;224;224;224;72;72;KZT;null;null;152;152;1
0;KZ75125KZT2069100100;2016-06-10;215;215;215;null;null;KZT;9;9;224;224;1
0;KZ75125KZT2069100100;2016-06-11;119;119;119;null;null;KZT;96;96;215;215;1
0;KZ75125KZT2069100100;2016-06-12;55;55;55;null;null;KZT;64;64;119;119;1
0;KZ75125KZT2069100100;2016-06-13;84;84;84;29;29;KZT;null;null;55;55;1
0;KZ75125KZT2069100100;2016-06-14;-9;-9;-9;null;null;KZT;93;93;84;84;1
0;KZ75125KZT2069100100;2016-06-15;51;51;51;60;60;KZT;null;null;-9;-9;1
0;KZ75125KZT2069100100;2016-06-16;-32;-32;-32;null;null;KZT;83;83;51;51;1
0;KZ75125KZT2069100100;2016-06-17;-43;-43;-43;null;null;KZT;11;11;-32;-32;1
0;KZ75125KZT2069100100;2016-06-18;-33;-33;-33;10;10;KZT;null;null;-43;-43;1
0;KZ75125KZT2069100100;2016-06-19;-110;-110;-110;null;null;KZT;77;77;-33;-33;1
0;KZ75125KZT2069100100;2016-06-20;-21;-21;-21;89;89;KZT;null;null;-110;-110;1
0;KZ75125KZT2069100100;2016-06-21;-32;-32;-32;null;null;KZT;11;11;-21;-21;1
0;KZ75125KZT2069100100;2016-06-22;12;12;12;44;44;KZT;null;null;-32;-32;1
0;KZ75125KZT2069100100;2016-06-23;3;3;3;null;null;KZT;9;9;12;12;1
0;KZ75125KZT2069100100;2016-06-24;-6;-6;-6;null;null;KZT;9;9;3;3;1
0;KZ75125KZT2069100100;2016-06-25;34;34;34;40;40;KZT;null;null;-6;-6;1
0;KZ75125KZT2069100100;2016-06-26;27;27;27;null;null;KZT;7;7;34;34;1
0;KZ75125KZT2069100100;2016-06-27;53;53;53;26;26;KZT;null;null;27;27;1
0;KZ75125KZT2069100100;2016-06-28;85;85;85;32;32;KZT;null;null;53;53;1
0;KZ75125KZT2069100100;2016-06-29;151;151;151;66;66;KZT;null;null;85;85;1
0;KZ75125KZT2069100100;2016-06-30;74;74;74;null;null;KZT;77;77;151;151;1
0;KZ75125KZT2069100100;2016-07-01;50;50;50;null;null;KZT;24;24;74;74;1
0;KZ75125KZT2069100100;2016-07-02;20;20;20;null;null;KZT;30;30;50;50;1
0;KZ75125KZT2069100100;2016-07-03;-15;-15;-15;null;null;KZT;35;35;20;20;1
0;KZ75125KZT2069100100;2016-07-04;39;39;39;54;54;KZT;null;null;-15;-15;1
0;KZ75125KZT2069100100;2016-07-05;-1;-1;-1;null;null;KZT;40;40;39;39;1
0;KZ75125KZT2069100100;2016-07-06;46;46;46;47;47;KZT;null;null;-1;-1;1
0;KZ75125KZT2069100100;2016-07-07;91;91;91;45;45;KZT;null;null;46;46;1
0;KZ75125KZT2069100100;2016-07-08;164;164;164;73;73;KZT;null;null;91;91;1
0;KZ75125KZT2069100100;2016-07-09;116;116;116;null;null;KZT;48;48;164;164;1
0;KZ75125KZT2069100100;2016-07-10;25;25;25;null;null;KZT;91;91;116;116;1
0;KZ75125KZT2069100100;2016-07-11;121;121;121;96;96;KZT;null;null;25;25;1
0;KZ75125KZT2069100100;2016-07-12;38;38;38;null;null;KZT;83;83;121;121;1
0;KZ75125KZT2069100100;2016-07-13;94;94;94;56;56;KZT;null;null;38;38;1
0;KZ75125KZT2069100100;2016-07-14;132;132;132;38;38;KZT;null;null;94;94;1
0;KZ75125KZT2069100100;2016-07-15;178;178;178;46;46;KZT;null;null;132;132;1
0;KZ75125KZT2069100100;2016-07-16;133;133;133;null;null;KZT;45;45;178;178;1
0;KZ75125KZT2069100100;2016-07-17;62;62;62;null;null;KZT;71;71;133;133;1
0;KZ75125KZT2069100100;2016-07-18;-3;-3;-3;null;null;KZT;65;65;62;62;1
0;KZ75125KZT2069100100;2016-07-19;-99;-99;-99;null;null;KZT;96;96;-3;-3;1
0;KZ75125KZT2069100100;2016-07-20;-70;-70;-70;29;29;KZT;null;null;-99;-99;1
0;KZ75125KZT2069100100;2016-07-21;-13;-13;-13;57;57;KZT;null;null;-70;-70;1
0;KZ75125KZT2069100100;2016-07-22;45;45;45;58;58;KZT;null;null;-13;-13;1
0;KZ75125KZT2069100100;2016-07-23;85;85;85;40;40;KZT;null;null;45;45;1
0;KZ75125KZT2069100100;2016-07-24;157;157;157;72;72;KZT;null;null;85;85;1
0;KZ75125KZT2069100100;2016-07-25;74;74;74;null;null;KZT;83;83;157;157;1
0;KZ75125KZT2069100100;2016-07-26;66;66;66;null;null;KZT;8;8;74;74;1
0;KZ75125KZT2069100100;2016-07-27;93;93;93;27;27;KZT;null;null;66;66;1
0;KZ75125KZT2069100100;2016-07-28;42;42;42;null;null;KZT;51;51;93;93;1
0;KZ75125KZT2069100100;2016-07-29;69;69;69;27;27;KZT;null;null;42;42;1
0;KZ75125KZT2069100100;2016-07-30;129;129;129;60;60;KZT;null;null;69;69;1
0;KZ75125KZT2069100100;2016-07-31;218;218;218;89;89;KZT;null;null;129;129;1
0;KZ75125KZT2069100100;2016-08-01;196;196;196;null;null;KZT;22;22;218;218;1
0;KZ75125KZT2069100100;2016-08-02;109;109;109;null;null;KZT;87;87;196;196;1
0;KZ75125KZT2069100100;2016-08-03;126;126;126;17;17;KZT;null;null;109;109;1
0;KZ75125KZT2069100100;2016-08-04;193;193;193;67;67;KZT;null;null;126;126;1
0;KZ75125KZT2069100100;2016-08-05;260;260;260;67;67;KZT;null;null;193;193;1
0;KZ75125KZT2069100100;2016-08-06;318;318;318;58;58;KZT;null;null;260;260;1
0;KZ75125KZT2069100100;2016-08-07;277;277;277;null;null;KZT;41;41;318;318;1
0;KZ75125KZT2069100100;2016-08-08;353;353;353;76;76;KZT;null;null;277;277;1
0;KZ75125KZT2069100100;2016-08-09;335;335;335;null;null;KZT;18;18;353;353;1
0;KZ75125KZT2069100100;2016-08-10;289;289;289;null;null;KZT;46;46;335;335;1
0;KZ75125KZT2069100100;2016-08-11;259;259;259;null;null;KZT;30;30;289;289;1
0;KZ75125KZT2069100100;2016-08-12;209;209;209;null;null;KZT;50;50;259;259;1
0;KZ75125KZT2069100100;2016-08-13;296;296;296;87;87;KZT;null;null;209;209;1
0;KZ75125KZT2069100100;2016-08-14;394;394;394;98;98;KZT;null;null;296;296;1
0;KZ75125KZT2069100100;2016-08-15;322;322;322;null;null;KZT;72;72;394;394;1
0;KZ75125KZT2069100100;2016-08-16;225;225;225;null;null;KZT;97;97;322;322;1
0;KZ75125KZT2069100100;2016-08-17;315;315;315;90;90;KZT;null;null;225;225;1
0;KZ75125KZT2069100100;2016-08-18;220;220;220;null;null;KZT;95;95;315;315;1
0;KZ75125KZT2069100100;2016-08-19;173;173;173;null;null;KZT;47;47;220;220;1
0;KZ75125KZT2069100100;2016-08-20;194;194;194;21;21;KZT;null;null;173;173;1
0;KZ75125KZT2069100100;2016-08-21;243;243;243;49;49;KZT;null;null;194;194;1
0;KZ75125KZT2069100100;2016-08-22;305;305;305;62;62;KZT;null;null;243;243;1
0;KZ75125KZT2069100100;2016-08-23;243;243;243;null;null;KZT;62;62;305;305;1
0;KZ75125KZT2069100100;2016-08-24;252;252;252;9;9;KZT;null;null;243;243;1
0;KZ75125KZT2069100100;2016-08-25;345;345;345;93;93;KZT;null;null;252;252;1
0;KZ75125KZT2069100100;2016-08-26;406;406;406;61;61;KZT;null;null;345;345;1
0;KZ75125KZT2069100100;2016-08-27;369;369;369;null;null;KZT;37;37;406;406;1
0;KZ75125KZT2069100100;2016-08-28;385;385;385;16;16;KZT;null;null;369;369;1
0;KZ75125KZT2069100100;2016-08-29;375;375;375;null;null;KZT;10;10;385;385;1
0;KZ75125KZT2069100100;2016-08-30;446;446;446;71;71;KZT;null;null;375;375;1
0;KZ75125KZT2069100100;2016-08-31;394;394;394;null;null;KZT;52;52;446;446;1
0;KZ75125KZT2069100100;2016-09-01;296;296;296;null;null;KZT;98;98;394;394;1
0;KZ75125KZT2069100100;2016-09-02;320;320;320;24;24;KZT;null;null;296;296;1
0;KZ75125KZT2069100100;2016-09-03;266;266;266;null;null;KZT;54;54;320;320;1
0;KZ75125KZT2069100100;2016-09-04;266;266;266;null;null;KZT;0;0;266;266;1
0;KZ75125KZT2069100100;2016-09-05;188;188;188;null;null;KZT;78;78;266;266;1
0;KZ75125KZT2069100100;2016-09-06;143;143;143;null;null;KZT;45;45;188;188;1
0;KZ75125KZT2069100100;2016-09-07;45;45;45;null;null;KZT;98;98;143;143;1
0;KZ75125KZT2069100100;2016-09-08;90;90;90;45;45;KZT;null;null;45;45;1
0;KZ75125KZT2069100100;2016-09-09;111;111;111;21;21;KZT;null;null;90;90;1
0;KZ75125KZT2069100100;2016-09-10;135;135;135;24;24;KZT;null;null;111;111;1
0;KZ75125KZT2069100100;2016-09-11;211;211;211;76;76;KZT;null;null;135;135;1
0;KZ75125KZT2069100100;2016-09-12;189;189;189;null;null;KZT;22;22;211;211;1
0;KZ75125KZT2069100100;2016-09-13;198;198;198;9;9;KZT;null;null;189;189;1
0;KZ75125KZT2069100100;2016-09-14;142;142;142;null;null;KZT;56;56;198;198;1
0;KZ75125KZT2069100100;2016-09-15;92;92;92;null;null;KZT;50;50;142;142;1
0;KZ75125KZT2069100100;2016-09-16;169;169;169;77;77;KZT;null;null;92;92;1
0;KZ75125KZT2069100100;2016-09-17;130;130;130;null;null;KZT;39;39;169;169;1
0;KZ75125KZT2069100100;2016-09-18;41;41;41;null;null;KZT;89;89;130;130;1
0;KZ75125KZT2069100100;2016-09-19;32;32;32;null;null;KZT;9;9;41;41;1
0;KZ75125KZT2069100100;2016-09-20;92;92;92;60;60;KZT;null;null;32;32;1
0;KZ75125KZT2069100100;2016-09-21;31;31;31;null;null;KZT;61;61;92;92;1
0;KZ75125KZT2069100100;2016-09-22;28;28;28;null;null;KZT;3;3;31;31;1
0;KZ75125KZT2069100100;2016-09-23;-50;-50;-50;null;null;KZT;78;78;28;28;1
0;KZ75125KZT2069100100;2016-09-24;-106;-106;-106;null;null;KZT;56;56;-50;-50;1
0;KZ75125KZT2069100100;2016-09-25;-51;-51;-51;55;55;KZT;null;null;-106;-106;1
0;KZ75125KZT2069100100;2016-09-26;-44;-44;-44;7;7;KZT;null;null;-51;-51;1
0;KZ75125KZT2069100100;2016-09-27;-44;-44;-44;null;null;KZT;0;0;-44;-44;1
0;KZ75125KZT2069100100;2016-09-28;-68;-68;-68;null;null;KZT;24;24;-44;-44;1
0;KZ75125KZT2069100100;2016-09-29;-151;-151;-151;null;null;KZT;83;83;-68;-68;1
0;KZ75125KZT2069100100;2016-09-30;-248;-248;-248;null;null;KZT;97;97;-151;-151;1
0;KZ75125KZT2069100100;2016-10-01;-197;-197;-197;51;51;KZT;null;null;-248;-248;1
0;KZ75125KZT2069100100;2016-10-02;-203;-203;-203;null;null;KZT;6;6;-197;-197;1
0;KZ75125KZT2069100100;2016-10-03;-145;-145;-145;58;58;KZT;null;null;-203;-203;1
0;KZ75125KZT2069100100;2016-10-04;-129;-129;-129;16;16;KZT;null;null;-145;-145;1
0;KZ75125KZT2069100100;2016-10-05;-88;-88;-88;41;41;KZT;null;null;-129;-129;1
0;KZ75125KZT2069100100;2016-10-06;-65;-65;-65;23;23;KZT;null;null;-88;-88;1
0;KZ75125KZT2069100100;2016-10-07;-153;-153;-153;null;null;KZT;88;88;-65;-65;1
0;KZ75125KZT2069100100;2016-10-08;-96;-96;-96;57;57;KZT;null;null;-153;-153;1
0;KZ75125KZT2069100100;2016-10-09;-149;-149;-149;null;null;KZT;53;53;-96;-96;1
0;KZ75125KZT2069100100;2016-10-10;-133;-133;-133;16;16;KZT;null;null;-149;-149;1
0;KZ75125KZT2069100100;2016-10-11;-121;-121;-121;12;12;KZT;null;null;-133;-133;1
0;KZ75125KZT2069100100;2016-10-12;-122;-122;-122;null;null;KZT;1;1;-121;-121;1
0;KZ75125KZT2069100100;2016-10-13;-77;-77;-77;45;45;KZT;null;null;-122;-122;1
0;KZ75125KZT2069100100;2016-10-14;-53;-53;-53;24;24;KZT;null;null;-77;-77;1
0;KZ75125KZT2069100100;2016-10-15;-56;-56;-56;null;null;KZT;3;3;-53;-53;1
0;KZ75125KZT2069100100;2016-10-16;-18;-18;-18;38;38;KZT;null;null;-56;-56;1
0;KZ75125KZT2069100100;2016-10-17;-48;-48;-48;null;null;KZT;30;30;-18;-18;1
0;KZ75125KZT2069100100;2016-10-18;-90;-90;-90;null;null;KZT;42;42;-48;-48;1
0;KZ75125KZT2069100100;2016-10-19;-144;-144;-144;null;null;KZT;54;54;-90;-90;1
0;KZ75125KZT2069100100;2016-10-20;-197;-197;-197;null;null;KZT;53;53;-144;-144;1
0;KZ75125KZT2069100100;2016-10-21;-159;-159;-159;38;38;KZT;null;null;-197;-197;1
0;KZ75125KZT2069100100;2016-10-22;-112;-112;-112;47;47;KZT;null;null;-159;-159;1
0;KZ75125KZT2069100100;2016-10-23;-167;-167;-167;null;null;KZT;55;55;-112;-112;1
0;KZ75125KZT2069100100;2016-10-24;-256;-256;-256;null;null;KZT;89;89;-167;-167;1
0;KZ75125KZT2069100100;2016-10-25;-301;-301;-301;null;null;KZT;45;45;-256;-256;1
0;KZ75125KZT2069100100;2016-10-26;-367;-367;-367;null;null;KZT;66;66;-301;-301;1
0;KZ75125KZT2069100100;2016-10-27;-366;-366;-366;1;1;KZT;null;null;-367;-367;1
0;KZ75125KZT2069100100;2016-10-28;-464;-464;-464;null;null;KZT;98;98;-366;-366;1
0;KZ75125KZT2069100100;2016-10-29;-545;-545;-545;null;null;KZT;81;81;-464;-464;1
0;KZ75125KZT2069100100;2016-10-30;-515;-515;-515;30;30;KZT;null;null;-545;-545;1
0;KZ75125KZT2069100100;2016-10-31;-492;-492;-492;23;23;KZT;null;null;-515;-515;1
0;KZ75125KZT2069100100;2016-11-01;-536;-536;-536;null;null;KZT;44;44;-492;-492;1
0;KZ75125KZT2069100100;2016-11-02;-462;-462;-462;74;74;KZT;null;null;-536;-536;1
0;KZ75125KZT2069100100;2016-11-03;-459;-459;-459;3;3;KZT;null;null;-462;-462;1
0;KZ75125KZT2069100100;2016-11-04;-545;-545;-545;null;null;KZT;86;86;-459;-459;1
0;KZ75125KZT2069100100;2016-11-05;-529;-529;-529;16;16;KZT;null;null;-545;-545;1
0;KZ75125KZT2069100100;2016-11-06;-493;-493;-493;36;36;KZT;null;null;-529;-529;1
0;KZ75125KZT2069100100;2016-11-07;-428;-428;-428;65;65;KZT;null;null;-493;-493;1
0;KZ75125KZT2069100100;2016-11-08;-395;-395;-395;33;33;KZT;null;null;-428;-428;1
0;KZ75125KZT2069100100;2016-11-09;-463;-463;-463;null;null;KZT;68;68;-395;-395;1
0;KZ75125KZT2069100100;2016-11-10;-521;-521;-521;null;null;KZT;58;58;-463;-463;1
0;KZ75125KZT2069100100;2016-11-11;-556;-556;-556;null;null;KZT;35;35;-521;-521;1
0;KZ75125KZT2069100100;2016-11-12;-598;-598;-598;null;null;KZT;42;42;-556;-556;1
0;KZ75125KZT2069100100;2016-11-13;-593;-593;-593;5;5;KZT;null;null;-598;-598;1
0;KZ75125KZT2069100100;2016-11-14;-592;-592;-592;1;1;KZT;null;null;-593;-593;1
0;KZ75125KZT2069100100;2016-11-15;-649;-649;-649;null;null;KZT;57;57;-592;-592;1
0;KZ75125KZT2069100100;2016-11-16;-626;-626;-626;23;23;KZT;null;null;-649;-649;1
0;KZ75125KZT2069100100;2016-11-17;-592;-592;-592;34;34;KZT;null;null;-626;-626;1
0;KZ75125KZT2069100100;2016-11-18;-521;-521;-521;71;71;KZT;null;null;-592;-592;1
0;KZ75125KZT2069100100;2016-11-19;-609;-609;-609;null;null;KZT;88;88;-521;-521;1
0;KZ75125KZT2069100100;2016-11-20;-633;-633;-633;null;null;KZT;24;24;-609;-609;1
0;KZ75125KZT2069100100;2016-11-21;-549;-549;-549;84;84;KZT;null;null;-633;-633;1
0;KZ75125KZT2069100100;2016-11-22;-603;-603;-603;null;null;KZT;54;54;-549;-549;1
0;KZ75125KZT2069100100;2016-11-23;-582;-582;-582;21;21;KZT;null;null;-603;-603;1
0;KZ75125KZT2069100100;2016-11-24;-553;-553;-553;29;29;KZT;null;null;-582;-582;1
0;KZ75125KZT2069100100;2016-11-25;-548;-548;-548;5;5;KZT;null;null;-553;-553;1
0;KZ75125KZT2069100100;2016-11-26;-461;-461;-461;87;87;KZT;null;null;-548;-548;1
